epoch,supply,reserve_balance,participants,validators,raw_delta_c,effective_delta_c,reproduction_applied,state_hash
71,1416.01552281,909.9305477,100,5,14.09155516,6.64863373,0.21137333,f8d3bc557189544a98ee5aabb54c8d65b490cac945fe709d64db2ce0743bf41b
72,1422.90698276,915.06139147,100,5,14.16015523,6.67905762,0.21240233,49e73a9a573f885231d3a056eec09c55a545a13d8ddbfe2f7f5d8c08d26443ce
73,1429.83002087,920.21563707,100,5,14.22906983,6.70960206,0.21343605,d4cf59fda65815f14a8db5cfb75581ee6ce373464ccf5508cab60c40238612e2
74,1436.7847627,925.39337643,100,5,14.29830021,6.74026733,0.2144745,ec3d79b6aee4fcf6bcf8149af56c2cd493a263965b8fb461dd985798db25965d
75,1443.77133413,930.5947017,100,5,14.36784763,6.77105372,0.21551771,90a613f6b944cc40bb9dceefd2c69516b559fbf659af8f5edfafb3002fae09ce
76,1450.78986137,935.81970523,100,5,14.43771334,6.80196154,0.2165657,c50399c96b1089f6679ac166e8ada2595f56e137ad92727c85a6a1250262b0ec
77,1457.84047091,941.0684796,100,5,14.50789861,6.83299106,0.21761848,1044f670c26556fc86f7b0dfd57607c6c73e0b7e54dace26ae697a572f6a96b8
78,1464.92328957,946.3411176,100,5,14.57840471,6.86414259,0.21867607,05f24e415fe8989a00ef81b3a3f65e4d7009b6619f5f115686c276140566ca24
79,1472.03844446,951.63771223,100,5,14.6492329,6.8954164,0.21973849,c430d297c3fbf9726abcd5ba060c1c7bf44f9c1d2ee9b87cc4a853927d584597
80,1479.18606301,956.95835668,100,5,14.72038444,6.92681278,0.22080577,8166ac275a7c5e0c2e22123cb191ed9fb700cad9cf8477a359433b9621ae6a2e
81,1486.36627295,962.30314439,100,5,14.79186063,6.95833203,0.22187791,d1ea85ba51304ed4b30114b91b5eb00dc67ad94162cef21eeb57fb94886d8e1a
82,1493.57920232,967.67216899,100,5,14.86366273,6.98997443,0.22295494,26a0d571bd8d55412007849f2caf8fbe33479d8bb356de53347d07a4fc19dcd7
83,1500.82497944,973.0655243,100,5,14.93579202,7.02174024,0.22403688,af35f6e315a2bb5209dfe275849a565dd3ad7d59054349585991234232d54d9b
84,1508.10373296,978.48330437,100,5,15.00824979,7.05362977,0.22512375,e5771aeeba22bd61401f3c22ed09390c59bb48917d893a4c2588da2541083e22
85,1515.41559181,983.92560344,100,5,15.08103733,7.08564329,0.22621556,f2fa8bf68de75104b108f79e8c6f401c31884ce2fdfb0b6469cbbadc08b85f88
86,1522.76068523,989.39251596,100,5,15.15415592,7.11778108,0.22731234,872a783338d180288a8b1fc0b08f27682f5f12046e184aef58e03cdbaf1501f4
87,1530.13914273,994.88413658,100,5,15.22760685,7.1500434,0.2284141,f7bdaab2f6dae8fad105764bd6bc69295bc26bb73433be07a70bf421691a9dd9
88,1537.55109416,1000.40056016,100,5,15.30139143,7.18243056,0.22952087,657c5a9347724000dad9f178629bd461a05a415317e63dcd6295c10f2b5f0f20
89,1544.99666962,1005.94188174,100,5,15.37551094,7.2149428,0.23063266,ff7089a7b5964333b116a7f26ffe4c4b3d1220a7e0d45217c6b41c36926eba27
90,1552.47599953,1011.50819657,100,5,15.4499667,7.24758041,0.2317495,a7d0294a11d25009c61e06af205a0c63a9b8d9a8401e82864fc939e4908589e3
91,1559.98921458,1017.09960009,100,5,15.52476,7.28034365,0.2328714,47192732c271994502514873a98ec7ea96eca081a6e1f6218f70b8f909b5e9a9
92,1567.53644576,1022.71618795,100,5,15.59989215,7.3132328,0.23399838,aebb507d58861ee857f1747101d01d568f9c521e1b406c9bef1c422eeb133127
93,1575.11782436,1028.35805598,100,5,15.67536446,7.34624813,0.23513047,0ab9de12d5a83156f72f6ae16a5eda68b2591f63e31cd8dc0ec86c36b4c7be55
94,1582.73348192,1034.02530022,100,5,15.75117824,7.37938989,0.23626767,f6b22bb0229fbe5e22e2894d425db3111e97c6fd7969aa56c96fc6bab7d58e18
95,1590.3835503,1039.71801689,100,5,15.82733482,7.41265836,0.23741002,82940ea5de04ce408215ede2cbd2ca0b2dc7f524349f175d6f5d6e8651c1e5fa
96,1598.06816161,1045.43630238,100,5,15.9038355,7.44605378,0.23855753,d1084ce665ab1e9dfba3e790278a74c44b7ec8a34ebd243fc258ea24294ab15b
97,1605.78744827,1051.18025331,100,5,15.98068162,7.47957644,0.23971022,ac74f529082eca3d094da9ba82855bf7d2f43b75a22d33d73a4e7d709c817836
98,1613.54154296,1056.94996645,100,5,16.05787448,7.51322657,0.24086812,ff8b50990a2304c0df7a3c5338424d223bfdc5dd69807a2ea59f7c26ba356c39
99,1621.33057864,1062.74553878,100,5,16.13541543,7.54700445,0.24203123,391cffe89eecae7ba802617b4bbc082c4c6da1810a63f718a2a6df46c442c9c6
100,1629.15468856,1068.56706745,100,5,16.21330579,7.58091033,0.24319959,6e4172cecb406d24187b9f490f9d8a240a60c6a9caa829c5586f323fd64fd4b4
101,1637.01400621,1074.41464981,100,5,16.29154689,7.61494445,0.2443732,39adc3803c596b66ef2ec6e173009feb700627d448c0f37b9c2c3366d4d5fb05
102,1644.90866537,1080.28838336,100,5,16.37014006,7.64910706,0.2455521,e836a9a9ae7670f66a82a3bfed2f2a4b7ef98dab9b244589ccdcae155b5b3fe9
103,1652.83880009,1086.1883658,100,5,16.44908665,7.68339842,0.2467363,c02f7218c036dbcd501b944a7101e9c7fb1d970d6e9eb4176aa298c7c7525b14
104,1660.80454469,1092.114695,100,5,16.528388,7.71781878,0.24792582,b8ad1cfd2a37db99264e46916bdc97666f85796f89ecaec0a7a4be300b9e5359
105,1668.80603375,1098.06746902,100,5,16.60804545,7.75236838,0.24912068,bce968c5df62d23c0429417890c665562701e4d4c8f48066229356d6944591aa
106,1676.84340211,1104.04678607,100,5,16.68806034,7.78704745,0.25032091,22e34a41fb69c00ce1f92e71626a02ef89b8eacb794223afffe6f9e6978d09bf
107,1684.91678487,1110.05274456,100,5,16.76843402,7.82185625,0.25152651,3fad3bd3f7e76706f2d855ad3525ad06865e601382646e944b744c9edb1467fc
108,1693.0263174,1116.08544305,100,5,16.84916785,7.85679501,0.25273752,5020d7f0a3fd701b4579e4cba3d202001ab4dc2b39282d06fb6c1afb5b6a12cc
109,1701.17213531,1122.14498027,100,5,16.93026317,7.89186396,0.25395395,32516c638cfd812cc2d89d7d7b8268206d48e77ad7992573ee03350d7da1aa82
110,1709.35437448,1128.23145513,100,5,17.01172135,7.92706335,0.25517582,af153b1a0b0c3eaeb299bfa412c8e75d78d858bc3565f7c496d8573e59e1e4b1
111,1717.57317103,1134.34496668,100,5,17.09354374,7.96239339,0.25640316,d86401ceda4cf4a5ddbd85ef0a77d8748459a974da95ec97d0b0e48b5596cb97
112,1725.82866135,1140.48561417,100,5,17.17573171,7.99785434,0.25763598,73397d6cafffc4b1f01c07023f46099a88eb001e907b69aa50f288639ea19cba
113,1734.12098204,1146.65349698,100,5,17.25828661,8.03344639,0.2588743,1ecfd505c7ab3b56dee7e26a19afd1a164eade5265a41051594f5f93124f49fd
114,1742.45026998,1152.84871466,100,5,17.34120982,8.06916979,0.26011815,e540fe2487211c8ea4b9710f65ca7a256db99626b984274eab81f0ac01d396de
115,1750.81666228,1159.07136693,100,5,17.4245027,8.10502476,0.26136754,96cca034e66a9ee61a5547ea49d29f818f74b0afb56a32dcec644d1e6614c2e9
116,1759.22029629,1165.32155364,100,5,17.50816662,8.14101151,0.2626225,74a5f25b638bd01c7954b9a58018e89f99d4471cca70810cb02c91631d26fec3
