epoch,supply,reserve_balance,participants,validators,raw_delta_c,effective_delta_c,reproduction_applied,state_hash
351,1867.54264065,0.0,100,5,18.65645663,1.51758229,0.37939557,2b2543a2cbe1bc89b135d7b3d91b68edab641baf5b163e46a94c5002e3d2ea23
352,1869.44110451,0.0,100,5,18.67542641,1.51877109,0.37969277,0e3bd66e81a43d9645ccf60a2e31ce45fc11b244564c2c3b0cf51a93fd6acf43
353,1871.34105464,0.0,100,5,18.69441105,1.5199601,0.37999003,457dd837ec83443ea4601efd76c22fe26671590940b20160ec80e98fe336405f
354,1873.24249129,0.0,100,5,18.71341055,1.52114932,0.38028733,a6bab0e9ceada060e7397e9cb016401537b3cbbb72465e5ee9fd392d9a81d02c
355,1875.14541473,0.0,100,5,18.73242491,1.52233875,0.38058469,967b46f275b958ed4e88333edaac703bf51e40df27d248ecea03c031c0361961
356,1877.0498252,0.0,100,5,18.75145415,1.52352838,0.38088209,de9fda719dbf1fcc10a5d056ed35ec08844358873fc41c1e405a2d76ce7d824d
357,1878.95572298,0.0,100,5,18.77049825,1.52471822,0.38117956,6c611cb5f874874b176f68e6f95d1df90cc18cc9b63b2be3d45f0be2deeeb9b7
358,1880.86310831,0.0,100,5,18.78955723,1.52590826,0.38147707,fbc3677d90a8762408e92c27c5e734c967ea93e2f100d17508b90e8dc9c789f7
359,1882.77198143,0.0,100,5,18.80863108,1.5270985,0.38177462,287b434a1e94abbdf80341bbe1f92fbf53b51ab92c9aec72d970850d3971c4f6
360,1884.68234262,0.0,100,5,18.82771981,1.52828895,0.38207224,c81afa47ac4bdab42563af7ed3239c14f7da855562ac42c72445b2d86bbb556f
361,1886.59419211,0.0,100,5,18.84682343,1.52947959,0.3823699,eaaca6cd7fe87e6ea872b88ff99c4a9128a42530011b81f22b19a0f6a0c43bc7
362,1888.50753015,0.0,100,5,18.86594192,1.53067043,0.38266761,556f04c73ee9386305cf3944b9ff771959e7ad9c3e83718fe05ce2fca1034fdf
363,1890.42235698,0.0,100,5,18.8850753,1.53186146,0.38296537,2ac7919bb2c574d459fd45e73429bb6f667b9e9e885c10a59d85726891ed9340
364,1892.33867284,0.0,100,5,18.90422357,1.53305269,0.38326317,29ec526dbeab365e024eb58e4d8a83cc9d3fcbde875a402262d7a8426a98c62b
365,1894.25647798,0.0,100,5,18.92338673,1.53424411,0.38356103,717421e1fc78e0eb7c2a51294b6cb8a26778072c7a1dedb91f748e7d018cc7e1
