epoch,supply,reserve_balance,participants,validators,raw_delta_c,effective_delta_c,reproduction_applied,state_hash
260,1282.05962629,0.0,110,5,14.0953639,0.47350579,0.18940232,0d15b0d2139d072a170b7f29caff968ece8e5ae12fdfb885ac0f39403a091198
261,1282.7228119,0.0,110,5,14.10265589,0.47370401,0.1894816,e94323267836c34b26695dc441c738c0f898902e8c8c0997f8d4b1a1e1671fcc
262,1283.38627506,0.0,110,5,14.10995093,0.47390226,0.1895609,18e3d2ea4039259095a0c31f81d97b14edc197fd99c5517656801debef02a79f
263,1284.05001582,0.0,110,5,14.11724903,0.47410054,0.18964022,18c485450f46d36ecd681e0f8010155dc148196a24a66d202579d2c2a974bc20
264,1284.71403422,0.0,110,5,14.12455017,0.47429886,0.18971954,1a3fa1c6b33d6ba34ca4d1d7914d5399568bd4f5d71657b42af4f3aea32f3a15
265,1285.37833033,0.0,110,5,14.13185438,0.47449722,0.18979889,198c612e4449c4e9070f330947fb0a02f8a2cb780896a9d92f9f053c998400e1
266,1286.04290418,0.0,110,5,14.13916163,0.47469561,0.18987824,cc936239243254727918ba1ddc3d166705e2537fd819755b94c60bf5067498b6
267,1286.70775582,0.0,110,5,14.14647195,0.47489403,0.18995761,020905270c0f2fef213f7aece7e51203944b06d3b903d1cfb542583f75895be2
268,1287.37288531,0.0,110,5,14.15378531,0.47509249,0.190037,d1fd3f6aa5e4c41bed77cb13ded20d9a67ebf4a1744aabc9b5b912e6ba77b2a2
269,1288.03829268,0.0,110,5,14.16110174,0.47529098,0.19011639,567a39b2425893b72c585f7ab232b78c3951b0cebbaa48636d1b0a00de4f0560
270,1288.70397798,0.0,110,5,14.16842122,0.4754895,0.1901958,c5b460e256480e79a376d7a3839611d70ed366ce2e8246028897bfa45ee44c41
271,1289.36994126,0.0,110,5,14.17574376,0.47568806,0.19027522,db9420bc1598f1178473563245836a0210c422870c02fb7c1a48e1ac58c53591
272,1290.03618258,0.0,110,5,14.18306935,0.47588666,0.19035466,2f7ca44cb94fb55eb2ffe87bb8a4fc248791042f761715ee25e00f6de6d3a601
273,1290.70270199,0.0,110,5,14.19039801,0.47608529,0.19043412,da2852c889985f6d0fb0b74264d6ee3b9ea0b94ff1b46e5d8bf647faf71004e9
274,1291.36949952,0.0,110,5,14.19772972,0.47628395,0.19051358,bd6b80d27411388178ea0399f09ff59dca591911ceaa9a1f68163536e89f4304
275,1292.03657522,0.0,110,5,14.20506449,0.47648264,0.19059306,9d13594be4d48a53347444efc463691be24a487244ce2b914d1ee766794cbf2c
276,1292.70392915,0.0,110,5,14.21240233,0.47668138,0.19067255,25c4ad0f5b969009fedad5d6d3af792f3ccb9b4fe55b6c0915fbaf61b24eaaef
277,1293.37156135,0.0,110,5,14.21974322,0.47688014,0.19075206,62b1d3fe1aff8efeb8f90464ad64d6dd570d9fc4f198370a6d53097e6f482b31
278,1294.03947187,0.0,110,5,14.22708717,0.47707894,0.19083158,ce7de9291df60d0977423466b2d5e73ec11325e2b38abd7aa1ffd00f86eed167
279,1294.70766075,0.0,110,5,14.23443419,0.47727777,0.19091111,99927f51d33ec563a50030b0f3ad51a1659bddab6ba085aa80b30961eeac77a9
