epoch,supply,reserve_balance,participants,validators,raw_delta_c,effective_delta_c,reproduction_applied,state_hash
79,1311.59851592,1013.22037159,100,5,13.07132044,4.33575897,0.1307132,04da8f0b4306a1311b7ab19d6721309d1f7b3c33c053c4f25b4dda3103822d2d
80,1316.07942988,1017.00399044,100,5,13.11598516,4.34975411,0.13115985,7ab5fc98710775437dff8c9a9c479f7b2bd8cd385905d77add270a6f20bbb967
81,1320.57482672,1020.79979251,100,5,13.1607943,4.3637889,0.13160794,373c4f5848d45c3a542ae0b91ef4b0f501e46f219ac4963d1c84ea4688669626
82,1325.08474759,1024.60781208,100,5,13.20574827,4.37786339,0.13205748,a73b2bd4027240814403b062bb5b629f07f433b2b9e23b85c84711503a767d76
83,1329.60923374,1028.42808352,100,5,13.25084748,4.39197768,0.13250847,a12395dd498844c2152e27584733f3f735afc30320dbe3240a4e65c17db09a15
84,1334.14832648,1032.26064124,100,5,13.29609234,4.40613182,0.13296092,5b08eaba59064b32607d39dfafe8c7a3bbe4615b8fd02a7ddd9b05993eee43e6
85,1338.70206721,1036.10551972,100,5,13.34148326,4.4203259,0.13341483,99314ff281632f91083f6dd1303370c4458e1f3c274b6bc3026f765fe9ed6c63
86,1343.2704974,1039.96275349,100,5,13.38702067,4.43455998,0.13387021,0189a2cecf9ea52a4c76c382754907ad1b837c157aaa1288cafb92396261a848
87,1347.8536586,1043.83237718,100,5,13.43270497,4.44883415,0.13432705,9132f99cbf5de5480f1f9d7e99c7fa256e588bb341beee62cd75023de036edc9
88,1352.45159245,1047.71442544,100,5,13.47853659,4.46314848,0.13478537,53ae46b31ed333309b6f24cce5f32e3a28dbcdca3be2a1a9204ba78af4817c96
89,1357.06434064,1051.60893301,100,5,13.52451592,4.47750303,0.13524516,b9533a9980e869145c2270c4a34e9561bb4fc1496de2032346583302ebfa7e24
90,1361.69194496,1055.51593468,100,5,13.57064341,4.49189789,0.13570643,7e9cbb289683f7aa5a4776d752829bb3f985992f036c1e11adfebd8036002ab0
